x1_min,x1_max,x2_min,x2_max,x3_min,x3_max,target
93.20349904880632,100.20349904880632,73.9976363845022,77.9976363845022,47.898300996528874,51.898300996528874,0
96.29033948699575,103.29033948699575,82.65422491664143,86.65422491664143,44.70132082171673,48.70132082171673,0
93.49809276872828,100.49809276872828,71.98596419613185,75.98596419613185,36.09734191243409,40.09734191243409,0
94.02548638839009,101.02548638839009,92.64243285828205,96.64243285828205,34.56754002258335,38.56754002258335,0
88.30498711435153,95.30498711435153,120.33583045703826,124.33583045703826,40.39700503653753,44.39700503653753,0
100.09363294604407,107.09363294604407,117.56510678801281,121.56510678801281,45.28411273412437,49.28411273412437,0
95.4167321476981,102.4167321476981,90.74942288722609,94.74942288722609,47.911067663438494,51.911067663438494,0
95.34988725293933,102.34988725293933,71.36931816356915,75.36931816356915,46.04295223333126,50.04295223333126,0
100.78056024816064,107.78056024816064,116.73035780044162,120.73035780044162,42.89379312019573,46.89379312019573,0
89.80432488594198,96.80432488594198,98.28987244815984,102.28987244815984,50.49645226909797,54.49645226909797,0
92.8935269935661,99.8935269935661,88.27883801559412,92.27883801559412,38.42022900592728,42.42022900592728,0
98.1868064803806,105.1868064803806,87.56336990757518,91.56336990757518,46.66195169291482,50.66195169291482,0
96.25240672816984,103.25240672816984,97.53261922279412,101.53261922279412,43.82991771397559,47.82991771397559,0
91.7266032985498,98.7266032985498,101.93360561505234,105.93360561505234,36.2518888998651,40.2518888998651,0
92.79291044353367,99.79291044353367,81.9055969928877,85.9055969928877,49.145776173831486,53.145776173831486,0
93.97987708124973,100.97987708124973,97.02603596815844,101.02603596815844,47.94189585161222,51.94189585161222,0
96.22044364239355,103.22044364239355,112.84800314012712,116.84800314012712,44.57903253567995,48.57903253567995,0
100.14825868757735,107.14825868757735,87.24030366312596,91.24030366312596,36.808757025734046,40.808757025734046,0
93.03159967110096,100.03159967110096,99.27647938088458,103.27647938088458,35.812175348363155,39.812175348363155,0
101.04077359970752,108.04077359970752,99.58887762775187,103.58887762775187,41.91926248513058,45.91926248513058,0
93.50812950767893,100.50812950767893,116.34495598996648,120.34495598996648,33.61992338190146,37.61992338190146,0
95.79313721570199,102.79313721570199,93.8737276428896,97.8737276428896,35.87607744314224,39.87607744314224,0
97.06014392634489,104.06014392634489,95.91470299240231,99.91470299240231,41.28516202526758,45.28516202526758,0
92.85054733818758,99.85054733818758,99.60072425046577,103.60072425046577,35.692228157759736,39.692228157759736,0
95.70091355799748,102.70091355799748,109.63362717995615,113.63362717995615,40.04064011361998,44.04064011361998,0
93.73678629793281,100.73678629793281,89.25067555274525,93.25067555274525,31.149776639537187,35.14977663953719,0
93.87049972005812,100.87049972005812,98.87322878059395,102.87322878059395,46.47329773088376,50.47329773088376,0
95.68436746928002,102.68436746928002,92.68153899974095,96.68153899974095,43.60833440823759,47.60833440823759,0
96.18808838063448,103.18808838063448,98.59874832566292,102.59874832566292,48.51085010256624,52.51085010256624,0
96.15320961878483,103.15320961878483,95.57239931575508,99.57239931575508,40.47333890846204,44.47333890846204,0
95.52909215366999,102.52909215366999,98.70283748659365,102.70283748659365,40.87003707442089,44.87003707442089,0
93.99710951004225,100.99710951004225,101.93205049556315,105.93205049556315,42.99461637565832,46.99461637565832,0
94.91062919089762,101.91062919089762,106.84466778733234,110.84466778733234,41.850220157734725,45.850220157734725,0
94.34405498085728,101.34405498085728,91.7790198509202,95.7790198509202,51.889887105377575,55.889887105377575,0
96.04520219718097,103.04520219718097,107.73248377931198,111.73248377931198,30.62933378184433,34.62933378184433,0
89.78604516824991,96.78604516824991,114.60556035837035,118.60556035837035,39.44404208736236,43.44404208736236,0
98.01680863742185,105.01680863742185,103.09741954879735,107.09741954879735,41.011715146409735,45.011715146409735,0
95.46719788081178,102.46719788081178,101.4193225332093,105.4193225332093,48.477044398125656,52.477044398125656,0
95.55097706509441,102.55097706509441,98.21419426029439,102.21419426029439,35.441618194553925,39.441618194553925,0
93.28007469543815,100.28007469543815,128.72180849463209,132.72180849463209,44.76719940722632,48.76719940722632,0
94.22956123252303,101.22956123252303,120.18909727555308,124.18909727555308,38.47886090303816,42.47886090303816,0
94.23662090924124,101.23662090924124,95.24389802226115,99.24389802226115,43.70575618317459,47.70575618317459,0
95.3228104678676,102.3228104678676,89.06787521231975,93.06787521231975,44.97542337054286,48.97542337054286,0
94.75668974555121,101.75668974555121,86.81780100715456,90.81780100715456,41.97946489781592,45.97946489781592,0
98.1828109245587,105.1828109245587,76.4295441616645,80.4295441616645,38.71129880366134,42.71129880366134,0
98.29525743788855,105.29525743788855,82.79128821933178,86.79128821933178,40.4778852148422,44.4778852148422,0
92.19628726523051,99.19628726523051,84.3507269298279,88.3507269298279,41.87988241675857,45.87988241675857,0
94.69614345754172,101.69614345754172,102.90837999814353,106.90837999814353,45.17936095465663,49.17936095465663,0
98.6566745207234,105.6566745207234,113.54838489722702,117.54838489722702,40.761420289789356,44.761420289789356,0
98.04145018042625,105.04145018042625,108.01104291773049,112.01104291773049,38.60468959614158,42.60468959614158,0
90.02055476472196,97.02055476472196,90.66604428549323,94.66604428549323,41.34644210265136,45.34644210265136,0
99.3323574039036,106.3323574039036,102.76768975978607,106.76768975978607,45.27670231970584,49.27670231970584,0
87.04012658037318,94.04012658037318,93.07982295421372,97.07982295421372,46.485532754110785,50.485532754110785,0
97.09745653743425,104.09745653743425,103.8397970897077,107.8397970897077,44.38071735715638,48.38071735715638,0
95.3230214157146,102.3230214157146,92.64043808958503,96.64043808958503,52.38397120259831,56.38397120259831,0
95.58074303684802,102.58074303684802,87.22044752983263,91.22044752983263,44.55006787028169,48.55006787028169,0
92.36551523432841,99.36551523432841,95.83879798212051,99.83879798212051,46.18292600433959,50.18292600433959,0
91.18381241392751,98.18381241392751,78.93953741912915,82.93953741912915,39.374155078490524,43.374155078490524,0
95.93986169107613,102.93986169107613,95.87111839748943,99.87111839748943,43.00327014377666,47.00327014377666,0
94.21204118595122,101.21204118595122,97.51009430233124,101.51009430233124,36.76357301626558,40.76357301626558,0
96.97965350228448,103.97965350228448,94.72134962192561,98.72134962192561,46.761006904966145,50.761006904966145,0
95.22368883873564,102.22368883873564,90.2833738191793,94.2833738191793,42.73000932392444,46.73000932392444,0
90.78576939514545,97.78576939514545,92.47921874264384,96.47921874264384,43.97911347105267,47.97911347105267,0
91.35790104360632,98.35790104360632,89.91685442663582,93.91685442663582,47.28210264363071,51.28210264363071,0
93.66558704343947,100.66558704343947,67.85724085898126,71.85724085898126,37.02001049299966,41.02001049299966,0
92.7783529732494,99.7783529732494,104.71868520352592,108.71868520352592,42.54272939720044,46.54272939720044,0
94.91235254998146,101.91235254998146,110.0303238479389,114.0303238479389,45.64830631078744,49.64830631078744,0
92.09552413945333,99.09552413945333,64.74999678814555,68.74999678814555,40.768288771943375,44.768288771943375,0
94.712002650349,101.712002650349,92.27732099380165,96.27732099380165,37.423860651538,41.423860651538,0
99.11016080324596,106.11016080324596,137.54246917454765,141.54246917454765,44.98665837331811,48.98665837331811,0
96.46321920541143,103.46321920541143,98.85853036964512,102.85853036964512,46.852507693365524,50.852507693365524,0
96.46314896405991,103.46314896405991,90.2791516263733,94.2791516263733,37.28162535721134,41.28162535721134,0
100.72417948999254,107.72417948999254,79.4490219917138,83.4490219917138,47.271162007144824,51.271162007144824,0
94.22368452799041,101.22368452799041,95.27451756560387,99.27451756560387,46.27957299792472,50.27957299792472,0
99.51327294997354,106.51327294997354,101.7195203660256,105.7195203660256,41.38320969892516,45.38320969892516,0
101.64483491123703,108.64483491123703,102.16224140996674,106.16224140996674,46.517930624698906,50.517930624698906,0
93.6923596191857,100.6923596191857,95.04277184193819,99.04277184193819,44.29776879559669,48.29776879559669,0
98.9962417011888,105.9962417011888,92.93806983737329,96.93806983737329,43.270860261770196,47.270860261770196,0
96.86141043366875,103.86141043366875,103.01341448645078,107.01341448645078,59.04127460501159,63.04127460501159,0
93.86594560044587,100.86594560044587,80.46970652834732,84.46970652834732,43.671196012607744,47.671196012607744,0
91.63498679929036,98.63498679929036,71.6504596736722,75.6504596736722,41.56084047619416,45.56084047619416,0
94.0113882462179,101.0113882462179,96.13638048611399,100.13638048611399,42.16642041187211,46.16642041187211,0
94.0372568137578,101.0372568137578,98.09116749567029,102.09116749567029,44.95127449555618,48.95127449555618,0
99.16329975970577,106.16329975970577,88.18288025868111,92.18288025868111,46.15149239063723,50.15149239063723,0
96.82204661871609,103.82204661871609,78.90059211777748,82.90059211777748,36.23114383144796,40.23114383144796,0
91.3887832257468,98.3887832257468,95.75011052835548,99.75011052835548,39.01510297698248,43.01510297698248,0
96.99092809391128,103.99092809391128,88.99865733470641,92.99865733470641,45.57142556234257,49.57142556234257,0
94.40444006459428,101.40444006459428,85.19954848577,89.19954848577,42.611035328534285,46.611035328534285,0
100.16821290335778,107.16821290335778,84.49191326917656,88.49191326917656,39.72735619176992,43.72735619176992,0
101.35121879377165,108.35121879377165,96.58335135213315,100.58335135213315,45.891763466582674,49.891763466582674,0
98.59913413211629,105.59913413211629,96.38895122003068,100.38895122003068,49.661495345009435,53.661495345009435,0
92.10756588390998,99.10756588390998,113.31530405126423,117.31530405126423,42.84600168248011,46.84600168248011,0
94.45095451931358,101.45095451931358,116.72618468754183,120.72618468754183,44.178596083497204,48.178596083497204,0
98.92285291555024,105.92285291555024,109.85783538837376,113.85783538837376,46.28502685345283,50.28502685345283,0
96.5453753944133,103.5453753944133,115.9562178658921,119.9562178658921,48.531567331502416,52.531567331502416,0
97.47729744650087,104.47729744650087,99.5189139169304,103.5189139169304,40.28881163301587,44.28881163301587,0
95.45028893315217,102.45028893315217,85.37126229099309,89.37126229099309,37.01412481219808,41.01412481219808,0
95.57682832757344,102.57682832757344,96.5068761441131,100.5068761441131,39.61212363984863,43.61212363984863,0
96.08485079301423,103.08485079301423,94.7036661505344,98.7036661505344,37.77532730011874,41.77532730011874,0
94.88129398049172,101.88129398049172,101.8284648441458,105.8284648441458,43.41412414364037,47.41412414364037,0
100.30315242852895,107.30315242852895,115.19929187165022,119.19929187165022,35.9063083041272,39.9063083041272,0
98.7585568646596,105.7585568646596,95.23294496841571,99.23294496841571,43.2263579650179,47.2263579650179,0
92.54476543796898,99.54476543796898,93.30797159133249,97.30797159133249,37.57275761219293,41.57275761219293,0
92.42829138177805,99.42829138177805,99.54864150821662,103.54864150821662,35.58440319210954,39.58440319210954,0
95.82235152744565,102.82235152744565,82.71405896826914,86.71405896826914,39.48012202435766,43.48012202435766,0
96.06590640804953,103.06590640804953,106.02005830742817,110.02005830742817,42.04198992837002,46.04198992837002,0
95.13826385943602,102.13826385943602,86.94681151769831,90.94681151769831,43.25952929008053,47.25952929008053,0
88.82488292601792,95.82488292601792,80.70818406427041,84.70818406427041,45.438146710118005,49.438146710118005,0
98.53355676146175,105.53355676146175,106.92185338161914,110.92185338161914,44.57715675032235,48.57715675032235,0
93.38858936324688,100.38858936324688,93.30772729217242,97.30772729217242,42.85725142838313,46.85725142838313,0
91.71485539475604,98.71485539475604,96.53449564303986,100.53449564303986,45.36533370979662,49.36533370979662,0
93.0788574760201,100.0788574760201,87.94614399308168,91.94614399308168,39.71264480623893,43.71264480623893,0
97.09420816888706,104.09420816888706,100.05457603331324,104.05457603331324,34.77750228740545,38.77750228740545,0
94.33662291047408,101.33662291047408,100.56964458456174,104.56964458456174,40.67902187956633,44.67902187956633,0
98.02919953296345,105.02919953296345,122.47506490995616,126.47506490995616,43.53684279607607,47.53684279607607,0
96.38003715603895,103.38003715603895,82.86623901461596,86.86623901461596,47.51613093619464,51.51613093619464,0
93.7787219155584,100.7787219155584,105.01776318399914,109.01776318399914,48.4174932599565,52.4174932599565,0
90.3479000283258,97.3479000283258,90.76476837050868,94.76476837050868,48.94444603841664,52.94444603841664,0
94.31439153259595,101.31439153259595,102.34401607772001,106.34401607772001,40.04682952682635,44.04682952682635,0
98.01664793940381,105.01664793940381,108.26126447496786,112.26126447496786,43.70943840774505,47.70943840774505,0
97.49258545663554,104.49258545663554,102.04614904181891,106.04614904181891,41.69994200894344,45.69994200894344,0
92.67521301464825,99.67521301464825,98.81398092629927,102.81398092629927,46.18961764313839,50.18961764313839,0
93.65767661761907,100.65767661761907,84.77092649787299,88.77092649787299,43.68503391224654,47.68503391224654,0
94.41685105088665,101.41685105088665,108.55917539014519,112.55917539014519,44.936379109147595,48.936379109147595,0
95.89598134948767,102.89598134948767,85.26423269615607,89.26423269615607,46.46016338049583,50.46016338049583,0
94.70258627052118,101.70258627052118,115.01675495467136,119.01675495467136,40.994276573284544,44.994276573284544,0
97.75635385326872,104.75635385326872,114.5648811465516,118.5648811465516,33.799895909225384,37.799895909225384,0
101.88924094933706,108.88924094933706,95.67693294807626,99.67693294807626,50.22115193643354,54.22115193643354,0
100.75077717736038,107.75077717736038,124.44667731927294,128.44667731927294,42.50835169540536,46.50835169540536,0
100.5994274591202,106.5994274591202,131.12763533392925,140.12763533392925,42.500080293622965,45.500080293622965,0
102.69274731064394,108.69274731064394,128.7520132855745,137.7520132855745,42.4402221720628,45.4402221720628,0
99.10674074010056,105.10674074010056,135.4876301986453,144.4876301986453,38.5251526304388,41.5251526304388,0
98.31560309531693,104.31560309531693,128.606130189181,137.606130189181,45.146497064975286,48.146497064975286,0
107.15517159926576,113.15517159926576,139.06876359612696,148.06876359612696,42.27987062059499,45.27987062059499,0
98.24081949138306,104.24081949138306,135.76108247069232,144.76108247069232,42.47102000451692,45.47102000451692,0
101.90615602692955,107.90615602692955,133.4621880490666,142.4621880490666,42.52919829008567,45.52919829008567,0
100.95087998977006,106.95087998977006,136.44569722957965,145.44569722957965,48.771178252616025,51.771178252616025,0
92.26402477682626,98.26402477682626,126.80502306382118,135.80502306382118,42.69151385122539,45.69151385122539,0
98.40951174223096,104.40951174223096,129.78048140695668,138.78048140695668,45.92907997705288,48.92907997705288,0
106.5038054719014,112.5038054719014,137.53719903739704,146.53719903739704,39.40642407060899,42.40642407060899,0
107.90820932634723,113.90820932634723,127.88094000144048,136.88094000144048,42.3335369606653,45.3335369606653,0
102.08927735119829,108.08927735119829,128.74429188956015,137.74429188956015,40.61690209186325,43.61690209186325,0
98.9272868333214,104.9272868333214,130.28861338343984,139.28861338343984,42.45895834882441,45.45895834882441,0
100.170501284516,106.170501284516,130.89548300837964,139.89548300837964,39.13823214943324,42.13823214943324,0
99.65312128866744,105.65312128866744,135.92507015974687,144.92507015974687,39.24604055902251,42.24604055902251,0
103.20148999240527,109.20148999240527,134.4170615961902,143.4170615961902,40.90098473904244,43.90098473904244,0
98.6139179176003,104.6139179176003,128.4317851257279,137.4317851257279,50.821143571151474,53.821143571151474,0
101.49496982695581,107.49496982695581,131.75682610123312,140.75682610123312,41.896941794877016,44.896941794877016,0
98.35312308600813,104.35312308600813,136.56576831014766,145.56576831014766,49.30486103449278,52.30486103449278,0
105.53300138827264,111.53300138827264,136.1080633018663,145.1080633018663,36.6700437861437,39.6700437861437,0
101.79214034516778,107.79214034516778,131.08292488950326,140.08292488950326,48.14208788840264,51.14208788840264,0
98.03183312021304,104.03183312021304,132.03965529276343,141.03965529276343,45.13363098105223,48.13363098105223,0
93.90435261560175,99.90435261560175,135.70968278007203,144.70968278007203,45.12185241363348,48.12185241363348,0
100.02122015424527,106.02122015424527,135.55074431778732,144.55074431778732,40.148290516693365,43.148290516693365,0
102.50611934957703,108.50611934957703,132.62527661459444,141.62527661459444,38.37447814248971,41.37447814248971,0
108.06222498092838,114.06222498092838,133.08199486548733,142.08199486548733,40.87124119159423,43.87124119159423,0
99.90512823687885,105.90512823687885,140.18056725430372,149.18056725430372,46.74790704934813,49.74790704934813,0
104.03219331676648,110.03219331676648,133.53853973175939,142.53853973175939,52.010837182114685,55.010837182114685,0
101.06015649307797,107.06015649307797,141.04596473380064,150.04596473380064,38.32631127204058,41.32631127204058,0
100.94516449553717,106.94516449553717,121.62042355653305,130.62042355653307,44.15499530860053,47.15499530860053,0
94.34471754151083,100.34471754151083,141.11041286496834,150.11041286496834,39.56051434600563,42.56051434600563,0
99.70466739775735,105.70466739775735,131.69138588241796,140.69138588241796,37.60963206362484,40.60963206362484,0
100.55629207020326,106.55629207020326,136.4878465340532,145.4878465340532,43.394475274950494,46.394475274950494,0
96.51016538927742,102.51016538927742,131.97811734357683,140.97811734357683,39.51138067489154,42.51138067489154,0
101.92135605438096,107.92135605438096,137.82923116645802,146.82923116645802,38.845100670668096,41.845100670668096,0
95.28774361381618,101.28774361381618,132.9133467139643,141.9133467139643,40.80282273644062,43.80282273644062,0
106.61571909755176,112.61571909755176,144.73744536943593,153.73744536943593,41.373798930490665,44.373798930490665,0
100.75041322755094,106.75041322755094,129.07673628028482,138.07673628028482,37.32478442717774,40.32478442717774,0
94.88231837008324,100.88231837008324,137.64610693229668,146.64610693229668,40.635003734668615,43.635003734668615,0
98.98639941491085,104.98639941491085,138.08739585296559,147.08739585296559,42.382696368415935,45.382696368415935,0
100.27652568909045,106.27652568909045,135.37175528770095,144.37175528770095,48.270764497810674,51.270764497810674,0
96.70065796854456,102.70065796854456,128.08999321022515,137.08999321022515,49.84070433057376,52.84070433057376,0
104.19127416319952,110.19127416319952,133.88637473524028,142.88637473524028,38.79338377512548,41.79338377512548,0
97.83976719533415,103.83976719533415,138.56515976270123,147.56515976270123,48.07787844496947,51.07787844496947,0
99.10239108502427,105.10239108502427,132.0368323944497,141.0368323944497,46.1072638027446,49.1072638027446,0
102.3956064850743,108.3956064850743,127.96923458703819,136.9692345870382,44.09553712347884,47.09553712347884,0
98.91856352071889,104.91856352071889,132.85801200023542,141.85801200023542,52.874069829745835,55.874069829745835,0
99.71613889289273,105.71613889289273,129.06241979246553,138.06241979246553,49.808493696813386,52.808493696813386,0
101.98036923174358,107.98036923174358,126.15675497953785,135.15675497953785,41.60783871265801,44.60783871265801,0
106.194294905017,112.194294905017,133.3300317110855,142.3300317110855,47.154863255936824,50.154863255936824,0
97.18234882608328,103.18234882608328,133.30459058994524,142.30459058994524,46.91175927266089,49.91175927266089,0
97.71489014378315,103.71489014378315,129.02941523321604,138.02941523321604,51.07922233424025,54.07922233424025,0
98.11145737922554,104.11145737922554,130.98818384902907,139.98818384902907,35.04594769010775,38.04594769010775,0
98.8578638529895,104.8578638529895,137.49318631775714,146.49318631775714,47.923837633638584,50.923837633638584,0
104.22478933208885,110.22478933208885,135.30588841784484,144.30588841784484,48.909783499053454,51.909783499053454,0
96.47292847840356,102.47292847840356,135.74483069813758,144.74483069813758,46.73667319444157,49.73667319444157,0
99.36874783535998,105.36874783535998,133.8318667153292,142.8318667153292,51.88074311577315,54.88074311577315,0
103.35775312352077,109.35775312352077,138.61954795509524,147.61954795509524,52.61728767325778,55.61728767325778,0
96.84504121037511,102.84504121037511,135.39636575412126,144.39636575412126,32.987136862557364,35.987136862557364,0
99.0655504733937,105.0655504733937,129.64692986483692,138.64692986483692,39.00212432096469,42.00212432096469,0
102.13526639608135,108.13526639608135,134.26692462805278,143.26692462805278,47.198337877708575,50.198337877708575,0
99.49757904157312,105.49757904157312,134.6430917849525,143.6430917849525,46.11370027339002,49.11370027339002,0
94.53882203716107,100.53882203716107,129.598477270751,138.598477270751,49.566111019676335,52.566111019676335,0
104.62220053212273,110.62220053212273,131.27600970759468,140.27600970759468,41.63435708786011,44.63435708786011,0
96.6852531829053,102.6852531829053,138.35520299124352,147.35520299124352,40.68015047731298,43.68015047731298,0
99.73344032948985,105.73344032948985,136.21104966214156,145.21104966214156,35.94078886837004,38.94078886837004,0
102.73311769767685,108.73311769767685,131.0139103345267,140.0139103345267,44.54885688275466,47.54885688275466,0
90.53803661236451,96.53803661236451,131.2515029554128,140.2515029554128,44.0749574151576,47.0749574151576,0
105.89868506802893,111.89868506802893,131.01250838981136,140.01250838981136,48.52923658469114,51.52923658469114,0
102.25273807913175,108.25273807913175,131.0817675631071,140.0817675631071,50.502518351713434,53.502518351713434,0
102.25264767609569,108.25264767609569,135.36055648860906,144.36055648860906,45.426157026510225,48.426157026510225,0
109.50585824558317,115.50585824558317,124.8952457697568,133.8952457697568,45.93934534879431,48.93934534879431,0
104.49878020055381,110.49878020055381,134.3926810916179,143.3926810916179,45.004940650006134,48.004940650006134,0
101.78210006657707,107.78210006657707,126.54350306788746,135.54350306788746,50.82914337010672,53.82914337010672,0
106.05864890828241,112.05864890828241,137.38665359928757,146.38665359928757,45.98413546331631,48.98413546331631,0
96.58901397727628,102.58901397727628,131.0880216412252,140.0880216412252,37.04123925930245,40.04123925930245,0
104.3802907484933,110.3802907484933,135.6800334955057,144.6800334955057,41.04452829184909,44.04452829184909,0
102.30633319769984,108.30633319769984,132.085100511423,141.085100511423,36.6259532497275,39.6259532497275,0
